0	-0.5	-1.25	2.75
0.05	-0.499323924	-1.248861469	2.749570622
0.1	-0.495002947	-1.241584827	2.746826358
0.15	-0.484464844	-1.223838373	2.740133579
0.2	-0.466188168	-1.193059953	2.728526011
0.25	-0.439570909	-1.148235764	2.711621317
0.3	-0.404799143	-1.089679163	2.689537672
0.35	-0.362715686	-1.018809474	2.662810351
0.4	-0.314688742	-0.937930793	2.632308306
0.45	-0.262480561	-0.850010794	2.599150745
0.5	-0.208116088	-0.75845954	2.564623718
0.55	-0.153751615	-0.666908286	2.53009669
0.6	-0.101543434	-0.578988287	2.49693913
0.65	-0.053516491	-0.498109605	2.466437084
0.7	-0.011433033	-0.427239916	2.439709764
0.75	0.023338732	-0.368683315	2.417626119
0.8	0.049955991	-0.323859126	2.400721424
0.85	0.068232667	-0.293080706	2.389113856
0.9	0.078770771	-0.275334252	2.382421077
0.95	0.083091747	-0.26805761	2.379676813
1	0.083767823	-0.266919079	2.379247436
1.05	0.084473274	-0.265780024	2.379446589
1.1	0.088981993	-0.258500028	2.380719431
1.15	0.099977966	-0.240745394	2.383823668
1.2	0.119048745	-0.209952787	2.389207478
1.25	0.146822497	-0.165107938	2.397048196
1.3	0.18310506	-0.106524347	2.407291009
1.35	0.227017001	-0.035621992	2.419687646
1.4	0.277130666	0.045293969	2.433835073
1.45	0.331607239	0.133254492	2.449214177
1.5	0.388333793	0.224847945	2.465228467
1.55	0.445060347	0.316441397	2.481242756
1.6	0.49953692	0.404401921	2.496621861
1.65	0.549650586	0.485317881	2.510769287
1.7	0.593562527	0.556220236	2.523165925
1.75	0.62984509	0.614803827	2.533408738
1.8	0.657618841	0.659648677	2.541249455
1.85	0.67668962	0.690441284	2.546633265
1.9	0.687685594	0.708195917	2.549737503
1.95	0.692194312	0.715475913	2.551010345
2	0.692899763	0.716614969	2.551209498
2.05	0.693679299	0.717745523	2.550099653
2.1	0.698661509	0.724971185	2.54300635
2.15	0.710812245	0.742593308	2.525707026
2.2	0.731885778	0.773156096	2.495704082
2.25	0.762576242	0.817666248	2.452009259
2.3	0.802669087	0.875812603	2.394928019
2.35	0.851192524	0.946185782	2.325843925
2.4	0.90656897	1.02649783	2.247003019
2.45	0.966766503	1.113801864	2.161298205
2.5	1.029450303	1.204711713	2.072053627
2.55	1.092134103	1.295621562	1.982809049
2.6	1.152331636	1.382925597	1.897104235
2.65	1.207708083	1.463237645	1.818263329
2.7	1.256231519	1.533610824	1.749179235
2.75	1.296324364	1.591757179	1.692097995
2.8	1.327014828	1.636267331	1.648403172
2.85	1.348088361	1.666830119	1.618400228
2.9	1.360239097	1.684452242	1.601100904
2.95	1.365221307	1.691677904	1.594007601
3	1.366000843	1.692808458	1.592897756
3.05	1.366438656	1.692883261	1.591898308
3.1	1.369236831	1.693361343	1.585510576
3.15	1.376061091	1.694527302	1.56993202
3.2	1.387896692	1.696549473	1.542913474
3.25	1.405133483	1.699494465	1.503564984
3.3	1.427650966	1.70334169	1.452161626
3.35	1.45490335	1.707997896	1.38994934
3.4	1.486004615	1.713311703	1.318950754
3.45	1.519813562	1.719088131	1.241771015
3.5	1.555018881	1.725103136	1.161403613
3.55	1.590224199	1.73111814	1.081036211
3.6	1.624033147	1.736894568	1.003856471
3.65	1.655134411	1.742208375	0.932857886
3.7	1.682386795	1.746864581	0.8706456
3.75	1.704904278	1.750711806	0.819242242
3.8	1.722141069	1.753656798	0.779893751
3.85	1.73397667	1.755678969	0.752875206
3.9	1.74080093	1.756844928	0.73729665
3.95	1.743599106	1.757323011	0.730908918
4	1.744036919	1.757397813	0.72990947
4.05	1.745087768	1.758431823	0.729087115
4.1	1.751804021	1.765040446	0.723831235
4.15	1.768183782	1.781157717	0.711013064
4.2	1.796591889	1.809110579	0.688781971
4.25	1.837964071	1.849819762	0.656405694
4.3	1.892011101	1.903000676	0.614110567
4.35	1.957422962	1.967364298	0.56292176
4.4	2.032073002	2.040818054	0.504503511
4.45	2.113222091	2.120666712	0.440999355
4.5	2.197722785	2.203813264	0.374872362
4.55	2.282223479	2.286959815	0.308745369
4.6	2.363372569	2.366808473	0.245241213
4.65	2.438022608	2.440262229	0.186822964
4.7	2.50343447	2.504625851	0.135634157
4.75	2.5574815	2.557806765	0.09333903
4.8	2.598853681	2.598515948	0.060962753
4.85	2.627261789	2.62646881	0.03873166
4.9	2.64364155	2.642586082	0.025913489
4.95	2.650357802	2.649194704	0.020657609
5	2.651408652	2.650228714	0.019835254
5.05	2.651779446	2.649108227	0.020723346
5.1	2.654149284	2.641946902	0.02639937
5.15	2.659928904	2.624481688	0.040242197
5.2	2.669952743	2.594191034	0.064250393
5.25	2.684550972	2.550077203	0.099214759
5.3	2.703621538	2.492448588	0.144890864
5.35	2.726702199	2.422702018	0.20017159
5.4	2.753042564	2.343105074	0.263259665
5.45	2.781676128	2.256578402	0.331840202
5.5	2.811492309	2.166478021	0.40325324
5.55	2.841308491	2.07637764	0.474666278
5.6	2.869942054	1.989850968	0.543246815
5.65	2.896282419	1.910254024	0.606334889
5.7	2.919363081	1.840507454	0.661615615
5.75	2.938433647	1.782878838	0.707291721
5.8	2.953031876	1.738765008	0.742256086
5.85	2.963055714	1.708474353	0.766264283
5.9	2.968835335	1.691009139	0.78010711
5.95	2.971205173	1.683847815	0.785783134
6	2.971575967	1.682727327	0.786671226
