0	1.5625	-2.9375	2.9375
0.05	1.562008839	-2.936342556	2.937167878
0.1	1.5588697	-2.928945036	2.935045204
0.15	1.551213891	-2.91090378	2.929868374
0.2	1.5379361	-2.879614072	2.92088998
0.25	1.518598974	-2.83404527	2.907814285
0.3	1.493337694	-2.774515934	2.890732699
0.35	1.462764555	-2.702468967	2.870059254
0.4	1.427873544	-2.620246739	2.846466079
0.45	1.389944913	-2.530866224	2.820818876
0.5	1.35044976	-2.437794132	2.794112397
0.55	1.310954608	-2.34472204	2.767405919
0.6	1.273025977	-2.255341525	2.741758716
0.65	1.238134965	-2.173119297	2.71816554
0.7	1.207561827	-2.10107233	2.697492095
0.75	1.182300547	-2.041542994	2.680410509
0.8	1.16296342	-1.995974192	2.667334814
0.85	1.14968563	-1.964684484	2.65835642
0.9	1.142029821	-1.946643228	2.65317959
0.95	1.138890682	-1.939245708	2.651056916
1	1.138399521	-1.938088264	2.650724794
1.05	1.137955331	-1.936930821	2.650927983
1.1	1.135116398	-1.929533302	2.652226615
1.15	1.128192739	-1.91149205	2.655393749
1.2	1.116184747	-1.880202351	2.660886644
1.25	1.098696893	-1.834633559	2.668886227
1.3	1.075851432	-1.775104239	2.679336576
1.35	1.048202102	-1.70305729	2.69198439
1.4	1.016647832	-1.620835082	2.706418466
1.45	0.98234644	-1.53145459	2.722109177
1.5	0.946628338	-1.438382521	2.738447942
1.55	0.910910236	-1.345310453	2.754786707
1.6	0.876608844	-1.255929961	2.770477417
1.65	0.845054574	-1.173707753	2.784911494
1.7	0.817405245	-1.101660804	2.797559307
1.75	0.794559783	-1.042131483	2.808009656
1.8	0.77707193	-0.996562692	2.81600924
1.85	0.765063937	-0.965272992	2.821502134
1.9	0.758140279	-0.947231741	2.824669269
1.95	0.755301346	-0.939834222	2.8259679
2	0.754857156	-0.938676779	2.826171089
2.05	0.754470297	-0.937519336	2.825716389
2.1	0.751997781	-0.930121822	2.822810282
2.15	0.745967748	-0.912080581	2.815722797
2.2	0.73550961	-0.8807909	2.803430675
2.25	0.720278887	-0.835222137	2.785529028
2.3	0.700382055	-0.775692852	2.762143004
2.35	0.676301383	-0.703645947	2.733839443
2.4	0.648819775	-0.621423789	2.701538545
2.45	0.618945612	-0.532043351	2.666425522
2.5	0.587837592	-0.438971339	2.629862268
2.55	0.556729572	-0.345899326	2.593299014
2.6	0.526855409	-0.256518888	2.558185991
2.65	0.499373801	-0.174296731	2.525885093
2.7	0.475293129	-0.102249825	2.497581532
2.75	0.455396297	-0.04272054	2.474195508
2.8	0.440165574	0.002848223	2.456293861
2.85	0.429707435	0.034137904	2.444001739
2.9	0.423677403	0.052179144	2.436914254
2.95	0.421204887	0.059576659	2.434008147
3	0.420818028	0.060734102	2.433553447
3.05	0.420895263	0.061891544	2.43310806
3.1	0.421388895	0.069289054	2.430261474
3.15	0.422592776	0.087330285	2.423319152
3.2	0.424680718	0.118619949	2.411278791
3.25	0.427721495	0.164188689	2.393743797
3.3	0.43169385	0.223717942	2.370836753
3.35	0.436501497	0.29576481	2.343112892
3.4	0.441988134	0.377986924	2.311473564
3.45	0.447952438	0.467367315	2.277079709
3.5	0.454163079	0.560439278	2.241265325
3.55	0.46037372	0.653511241	2.205450942
3.6	0.466338024	0.742891632	2.171057086
3.65	0.47182466	0.825113746	2.139417758
3.7	0.476632308	0.897160614	2.111693897
3.75	0.480604662	0.956689867	2.088786854
3.8	0.483645439	1.002258606	2.07125186
3.85	0.485733381	1.033548271	2.059211498
3.9	0.486937263	1.051589501	2.052269176
3.95	0.487430895	1.058987012	2.049422591
4	0.48750813	1.060144454	2.048977203
4.05	0.488628357	1.061079902	2.047819791
4.1	0.495788014	1.06705859	2.040422467
4.15	0.513249164	1.08163956	2.022381693
4.2	0.543532768	1.10692795	1.99109282
4.25	0.587636331	1.143756727	1.945525233
4.3	0.645251534	1.191868428	1.885997485
4.35	0.714981871	1.250096899	1.81395244
4.4	0.794560289	1.316549031	1.731732405
4.45	0.881066823	1.388786501	1.642354274
4.5	0.971146233	1.46400751	1.549284665
4.55	1.061225643	1.539228519	1.456215056
4.6	1.147732177	1.611465989	1.366836925
4.65	1.227310595	1.677918121	1.284616891
4.7	1.297040932	1.736146592	1.212571845
4.75	1.354656135	1.784258293	1.153044097
4.8	1.398759698	1.82108707	1.10747651
4.85	1.429043303	1.84637546	1.076187637
4.9	1.446504452	1.860956431	1.058146863
4.95	1.453664109	1.866935118	1.050749539
5	1.454784336	1.867870566	1.049592127
5.05	1.45594024	1.867448459	1.048435463
5.1	1.463327922	1.864750664	1.041042925
5.15	1.481345181	1.858171214	1.023013823
5.2	1.512593271	1.846760198	0.991745193
5.25	1.558101463	1.830141751	0.946207087
5.3	1.617551619	1.80843205	0.886717852
5.35	1.689502758	1.782157304	0.814719418
5.4	1.771615624	1.752171752	0.732552578
5.45	1.860877255	1.71957565	0.643232273
5.5	1.953825553	1.68563327	0.550222877
5.55	2.046773851	1.65169089	0.457213482
5.6	2.136035482	1.619094788	0.367893177
5.65	2.218148347	1.589109236	0.285726337
5.7	2.290099486	1.56283449	0.213727903
5.75	2.349549643	1.541124789	0.154238668
5.8	2.395057835	1.524506342	0.108700562
5.85	2.426305925	1.513095326	0.077431932
5.9	2.444323184	1.506515876	0.05940283
5.95	2.451710865	1.503818081	0.052010292
6	2.452866769	1.503395973	0.050853628
