0	2.875	-2.125	1.375
0.05	2.874255048	-2.123987837	1.37519308
0.1	2.869493869	-2.117518845	1.376427101
0.15	2.857882189	-2.101742109	1.379436662
0.2	2.837743564	-2.074379851	1.38465627
0.25	2.808414654	-2.034530795	1.392257852
0.3	2.770100491	-1.982473518	1.402188268
0.35	2.723729753	-1.919469808	1.414206819
0.4	2.670810031	-1.847568024	1.42792276
0.45	2.613283106	-1.769406455	1.442832815
0.5	2.553380216	-1.688016672	1.458358683
0.55	2.493477325	-1.606626888	1.47388455
0.6	2.4359504	-1.528465319	1.488794605
0.65	2.383030678	-1.456563536	1.502510547
0.7	2.33665994	-1.393559825	1.514529098
0.75	2.298345777	-1.341502548	1.524459513
0.8	2.269016867	-1.301653492	1.532061096
0.85	2.248878242	-1.274291235	1.537280704
0.9	2.237266562	-1.258514498	1.540290265
0.95	2.232505383	-1.252045506	1.541524286
1	2.231760431	-1.251033343	1.541717365
1.05	2.231269731	-1.250011835	1.54180541
1.1	2.228133537	-1.243483113	1.542368128
1.15	2.220484912	-1.227560706	1.543740497
1.2	2.207219579	-1.199945806	1.546120654
1.25	2.187900596	-1.159728814	1.549586999
1.3	2.162663018	-1.107190879	1.554115299
1.35	2.132118565	-1.043605441	1.559595795
1.4	2.097260291	-0.971039771	1.565850306
1.45	2.059367247	-0.892156517	1.572649337
1.5	2.019909152	-0.810015242	1.57972918
1.55	1.980451056	-0.727873967	1.586809023
1.6	1.942558012	-0.648990713	1.593608054
1.65	1.907699738	-0.576425044	1.599862566
1.7	1.877155286	-0.512839605	1.605343062
1.75	1.851917707	-0.46030167	1.609871362
1.8	1.832598724	-0.420084678	1.613337707
1.85	1.819333392	-0.392469778	1.615717864
1.9	1.811684766	-0.376547371	1.617090233
1.95	1.808548573	-0.370018649	1.61765295
2	1.808057872	-0.368997141	1.617740995
2.05	1.807930823	-0.367955685	1.617648133
2.1	1.807118821	-0.361299472	1.617054625
2.15	1.80513849	-0.345066135	1.615607163
2.2	1.801703919	-0.316911976	1.613096769
2.25	1.796701977	-0.275909634	1.609440754
2.3	1.790167632	-0.222345748	1.604664676
2.35	1.782259267	-0.157518624	1.5988843
2.4	1.773233996	-0.083535905	1.592287556
2.45	1.763422982	-0.003112233	1.585116499
2.5	1.753206756	0.080633082	1.577649263
2.55	1.74299053	0.164378397	1.570182028
2.6	1.733179517	0.244802069	1.56301097
2.65	1.724154246	0.318784788	1.556414227
2.7	1.71624588	0.383611911	1.550633851
2.75	1.709711535	0.437175798	1.545857773
2.8	1.704709593	0.47817814	1.542201758
2.85	1.701275022	0.506332298	1.539691364
2.9	1.699294691	0.522565635	1.538243902
2.95	1.698482689	0.529221849	1.537650394
3	1.69835564	0.530263305	1.537557532
3.05	1.698715209	0.531324409	1.536983563
3.1	1.701013309	0.5381062	1.533315182
3.15	1.706617972	0.5546458	1.524368645
3.2	1.716338374	0.583331123	1.50885229
3.25	1.730494693	0.625107026	1.486255027
3.3	1.748987964	0.679681463	1.456734831
3.35	1.77136994	0.745731632	1.421007225
3.4	1.796912943	0.821110129	1.380233775
3.45	1.824679726	0.903051096	1.33591058
3.5	1.853593328	0.988376373	1.289756756
3.55	1.882506929	1.073701649	1.243602933
3.6	1.910273712	1.155642616	1.199279737
3.65	1.935816715	1.231021113	1.158506288
3.7	1.958198691	1.297071282	1.122778682
3.75	1.976691963	1.351645719	1.093258485
3.8	1.990848281	1.393421623	1.070661223
3.85	2.000568683	1.422106945	1.055144868
3.9	2.006173346	1.438646545	1.04619833
3.95	2.008471446	1.445428336	1.04252995
4	2.008831015	1.44648944	1.041955981
4.05	2.008225999	1.447197774	1.041275329
4.1	2.004359187	1.451724914	1.036925108
4.15	1.994928711	1.462765816	1.026315681
4.2	1.978573041	1.481914517	1.007915307
4.25	1.954753441	1.509801749	0.9811179
4.3	1.923636429	1.546232559	0.946110796
4.35	1.885976235	1.590323919	0.903742514
4.4	1.842997256	1.640642344	0.855390519
4.45	1.796276518	1.695341502	0.802828988
4.5	1.747626128	1.752299835	0.748096571
4.55	1.698975738	1.809258168	0.693364154
4.6	1.652255	1.863957326	0.640802623
4.65	1.609276021	1.914275751	0.592450629
4.7	1.571615827	1.958367112	0.550082346
4.75	1.540498815	1.994797922	0.515075242
4.8	1.516679215	2.022685154	0.488277835
4.85	1.500323545	2.041833854	0.469877461
4.9	1.490893069	2.052874756	0.459268034
4.95	1.487026257	2.057401897	0.454917813
5	1.486421241	2.05811023	0.454237161
5.05	1.485664825	2.05897583	0.453897203
5.1	1.480830375	2.064508102	0.451724442
5.15	1.469039998	2.078000343	0.44642546
5.2	1.448591452	2.101400503	0.437235212
5.25	1.418811189	2.135479354	0.423850984
5.3	1.379907395	2.179998658	0.406366342
5.35	1.33282304	2.233879334	0.385205088
5.4	1.279088917	2.295369628	0.361055209
5.45	1.220676689	2.362213281	0.334802837
5.5	1.15985193	2.431817699	0.307466194
5.55	1.099027172	2.501422116	0.280129551
5.6	1.040614944	2.56826577	0.253877178
5.65	0.986880821	2.629756064	0.2297273
5.7	0.939796466	2.683636739	0.208566045
5.75	0.900892672	2.728156043	0.191081403
5.8	0.871112408	2.762234894	0.177697175
5.85	0.850663863	2.785635054	0.168506928
5.9	0.838873486	2.799127295	0.163207946
5.95	0.834039036	2.804659567	0.161035185
6	0.833282619	2.805525167	0.160695227
